geo,EU_OTH_other,EU_OTH_primary,EU_OTH_secundary,EU_OTH_tertiary,FOR_other,FOR_primary,FOR_secundary,FOR_tertiary,NAT_other,NAT_primary,NAT_secundary,NAT_tertiary,NEU_other,NEU_primary,NEU_secundary,NEU_tertiary,OTH_other,OTH_primary,OTH_secundary,OTH_tertiary,TOTAL_other,TOTAL_primary,TOTAL_secundary,TOTAL_tertiary,UNK_other,UNK_primary,UNK_secundary,UNK_tertiary,pct_native_tertiary,pct_fborn_primary,pct_fborn_secundary,pct_fborn_tertiary,pct_non_eu_primary,pct_non_eu_secundary,pct_non_eu_tertiary,pct_eu_fborn_primary,pct_eu_fborn_secundary,pct_eu_fborn_tertiary
SE2,236336,22088,97379,52027,640349,62997,256800,135700,4202592,319920,1804899,679041,404013,40909,159421,83673,62520,11169,36604,8931,4906095,394128,2098408,823745,634,42,105,73,0.0825845230137858,0.007661654003660256,0.03123184831245859,0.016503745389410556,0.004975325866878382,0.019388677919861607,0.010176255622462412,0.0026863281367818744,0.011843170392596981,0.0063274897669481425
SE21,36253,3365,15477,7477,100283,10609,41014,18162,853885,81167,385167,117643,64030,7244,25537,10685,9387,1619,5626,1200,963646,93404,431830,137016,91,9,23,11,0.07235579643470431,0.006525017590300978,0.02522547567618101,0.011170456166938106,0.0044553895206089445,0.01570641664657518,0.0065717610474470695,0.0020696280696920343,0.00951905902960583,0.004598695119491038
SE22,106176,7542,39881,23935,257511,21332,96209,57192,1399473,100443,585079,240187,151335,13790,56328,33257,28160,4853,16624,4215,1685562,126652,697975,301635,418,24,63,41,0.08542035347873836,0.00758653457684407,0.03421586841850699,0.020339822122579506,0.004904289884430889,0.020032548267601386,0.011827553929406678,0.002682244692413181,0.014183320150905605,0.00851226819317283
SE23,93907,11181,42021,20615,282555,31056,119577,60346,1949234,138310,834653,321211,188648,19875,77556,39731,24973,4697,14354,3516,2256887,174072,968603,385094,125,9,19,21,0.08487191438270744,0.00820576559666189,0.031595209709944574,0.01594491018470371,0.005251468033025987,0.0204922191078925,0.010497915794724805,0.0029542975636359025,0.011102990602052075,0.005446994389978904
SE3,59153,8665,26190,12584,170882,20484,63172,31136,1828469,150848,866938,264865,111729,11819,36982,18552,3759,564,2020,787,2003306,171915,932163,296810,196,19,33,22,0.07780549522148268,0.006017283386316996,0.018557109259930545,0.00914636474889504,0.003471893787486847,0.010863658181642998,0.005449748163588797,0.002545389598830149,0.007693451078287548,0.003696616585306243
SE31,27980,4248,12274,5708,88861,11298,32531,15046,880220,79507,420814,117435,60881,7050,20257,9338,2609,410,1444,499,971834,91228,454811,132989,144,13,22,9,0.07113556432942306,0.006843697413835923,0.019705462964196886,0.009114026490403196,0.004270496261952846,0.012270559259344511,0.005656438878597968,0.0025732011518830766,0.007434903704852374,0.0034575876118052265
SE32,10124,1205,4388,2261,31584,3520,11698,5606,401799,32960,190480,57945,21460,2315,7310,3345,679,114,362,113,434093,36599,202545,63671,31,5,5,7,0.07863261085508638,0.00477671568228327,0.01587443751458798,0.007607462532636367,0.003141504774001639,0.009919827169741678,0.004539236919669756,0.001635210908281631,0.005954610344846303,0.003068225612966612
SE33,21049,3212,9528,4615,50437,5666,18943,10484,546450,38381,255644,89485,29388,2454,9415,5869,471,40,214,175,597379,44088,274807,100150,21,1,6,6,0.0880390466970477,0.0055744453102248665,0.01863690743233139,0.010314593122555154,0.002414346768671342,0.00926286667768569,0.005774165112197272,0.0031600985415535248,0.009374040754645699,0.004540428010357882
SEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SI,23944,858,13892,3688,239210,11940,182661,23365,2107629,60273,1191015,284285,215266,11082,168769,19677,0,0,0,0,2346839,72213,1373676,307650,0,0,0,0,0.0693314128599851,0.002911926656518009,0.044547356365681405,0.005698255136477661,0.0027026776555722424,0.041159376038014055,0.00479882586434714,2.0924900094576647e-4,0.0033879803276673517,8.994292721305207e-4
SI0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SI01,13512,498,7772,1734,102299,5255,77471,9491,1135038,38555,671153,128024,88787,4757,69699,7757,0,0,0,0,1237337,43810,748624,137515,0,0,0,0,0.059071114749045583,0.002424691526637463,0.03574562840345021,0.004379209758195272,0.0021949110546554537,0.032159576539506095,0.003579130765390447,2.2978047198200883e-4,0.003586051863944122,8.000789928048259e-4
SI02,10432,360,6120,1954,136911,6685,105190,13874,972591,21718,519862,156261,126479,6325,99070,11920,0,0,0,0,1109502,28403,625052,170135,0,0,0,0,0.08083474557858601,0.003458190298237228,0.05441541323434167,0.007177102796969829,0.003271960155026248,0.051249500799755,0.006166286964096898,1.8623014321098014e-4,0.003165912434586662,0.001010815832872931
SIZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SIZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SK,139841,24614,69647,19010,166621,27309,80977,24417,5884271,766232,2634478,689835,26780,2695,11330,5407,49,4,11,28,6396987,808490,2840627,747968,346046,14945,125161,33688,0.06390868988089017,0.002529999799890162,0.00750198812829857,0.0022620749611453397,2.4967408036559327e-4,0.001049650215414535,5.009230992715261e-4,0.0022803257195245685,0.006452337912884035,0.0017611518618738137
SK0,139841,24614,69647,19010,166621,27309,80977,24417,5884271,766232,2634478,689835,26780,2695,11330,5407,49,4,11,28,6396987,808490,2840627,747968,346046,14945,125161,33688,0.06390868988089017,0.002529999799890162,0.00750198812829857,0.0022620749611453397,2.4967408036559327e-4,0.001049650215414535,5.009230992715261e-4,0.0022803257195245685,0.006452337912884035,0.0017611518618738137
SK01,20656,2499,9749,5486,25632,2875,11551,7028,651379,53586,281081,146736,4976,376,1802,1542,15,1,0,12,694058,57546,295590,157678,17032,1084,2958,3902,0.12178555066430292,0.00238614558226932,0.009586910476797536,0.0058329847485874015,3.120663439767876e-4,0.0014955945527823703,0.0012798039957771447,0.0020740792382925323,0.008091315924015165,0.004553180752810257
SK02,56394,12098,29753,5769,62485,12814,32214,6923,1992335,268930,962145,206476,6091,716,2461,1154,14,1,6,7,2142904,285557,1028550,220861,88070,3812,34185,7455,0.056140072302679374,0.0034840799244780676,0.008758869259180308,0.0018823384826878152,1.9467779194055692e-4,6.691369357062997e-4,3.137683965075457e-4,0.0032894021325375108,0.008089732323474009,0.0015685700861802696
SK03,32247,5265,16170,4464,36709,5677,17815,5283,1463499,194494,662381,156966,4462,412,1645,819,11,1,2,4,1602056,204295,721753,170724,101837,4123,41555,8471,0.058160801651679916,0.0021035056698685503,0.0066010134769611106,0.0019575163737740975,1.5265885784496085e-4,6.095238377547587e-4,3.034650596481139e-4,0.0019508468120235894,0.005991489639206352,0.0016540513141259836
SK04,30544,4752,13975,3291,41795,5943,19397,5183,1777058,249222,728871,179657,11251,1191,5422,1892,9,1,3,5,1957969,261092,794734,198705,139107,5926,46463,13860,0.055924357976653696,0.0018499610894941634,0.006037976653696498,0.0016133852140077821,3.7073929961089493e-4,0.0016877821011673153,5.889494163424124e-4,0.0014792217898832686,0.004350194552529183,0.0010244357976653697
SKZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SKZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK,2930170,0,1303795,1112820,8628855,0,3890930,3451390,66420075,0,32043860,11913465,5698685,0,2587130,2338570,8040,0,3640,4110,75056965,0,35938430,15368960,0,0,0,0,0.0942786832568409,0,0.030791357262101325,0.027313002942958083,0,0.02047357421323442,0.01850656381698779,0,0.010317743480746608,0.008806439125970294
UKC,45420,0,21395,15265,140640,0,61875,54410,2918570,0,1574385,443670,95220,0,40480,39145,115,0,55,55,3059320,0,1636315,498135,0,0,0,0,0.08542349776751762,0,0.011913311525154175,0.010476012607412342,0,0.007793953140011976,0.0075369144186207705,0,0.004119358385142199,0.0029390981887915716
UKC1,19710,0,9845,6120,52525,0,24700,18680,1338735,0,724555,192790,32820,0,14855,12565,35,0,20,15,1391300,0,749275,211495,0,0,0,0,0.08196609794776516,0,0.01050138813895845,0.00794194050347141,0,0.006315713392883715,0.005342102913603762,0,0.0041856747460747344,0.002601963376940312
UKC2,25715,0,11550,9145,88115,0,37170,35730,1579830,0,849830,250880,62405,0,25625,26585,80,0,35,35,1668025,0,887040,286640,0,0,0,0,0.08828502606709704,0,0.013080175458043675,0.012573437425770797,0,0.009017473664578132,0.009355299019426718,0,0.004064461300522046,0.0032181384063440788
UKD,211260,0,105375,66625,629025,0,311380,213215,7747270,0,3925205,1277415,417760,0,206005,146595,430,0,240,170,8376725,0,4236825,1490805,0,0,0,0,0.0905688349449514,0,0.022076869165587508,0.015116962101421865,0,0.014605772472403028,0.010393598289322695,0,0.007471096693184481,0.004723718312535384
UKD1,10135,0,4790,3515,20540,0,9200,7625,562805,0,300275,99245,10405,0,4410,4110,15,0,5,5,583360,0,309485,106875,0,0,0,0,0.09927279638298724,0,0.009202576721482015,0.007627135597967431,0,0.004411235145840835,0.004111151122314248,0,0.00479134157564118,0.003515984475653183
UKD3,101245,0,51650,30140,353000,0,176730,116190,2863320,0,1405175,450190,251750,0,125080,86045,235,0,140,75,3216555,0,1582050,566455,0,0,0,0,0.08391145672182604,0,0.0329409177157385,0.021656794145825022,0,0.02331381196109643,0.016038031261532956,0,0.009627105754642073,0.005617830928265481
UKD4,39655,0,20940,11705,113010,0,63355,34355,1621925,0,824630,264365,73360,0,42415,22650,75,0,50,20,1735010,0,888035,298745,0,0,0,0,0.09048049312236676,0,0.02168362544878311,0.011758203019381954,0,0.014516785942863793,0.007752097173308143,0,0.007166839505919316,0.004006105846073811
UKD6,26060,0,11930,9295,52605,0,21650,21245,1011960,0,486940,209450,26545,0,9715,11945,40,0,20,20,1064605,0,508610,230715,0,0,0,0,0.11610760949704257,0,0.012001574340467756,0.011777064520241916,0,0.005385463959244538,0.006621653833574473,0,0.006613338655047591,0.005152638960491815
UKD7,34170,0,16060,11970,89870,0,40445,33805,1687265,0,908185,254155,55700,0,24385,21835,70,0,20,50,1777205,0,948650,288010,0,0,0,0,0.08432859467826197,0,0.013419645538204267,0.011216494434886764,0,0.00809093970698754,0.007244850051346029,0,0.005328705831216727,0.0039716443835407355
UKE,167140,0,81760,50665,506760,0,260755,161085,5774365,0,2952855,910860,339625,0,178995,110420,400,0,245,145,6281525,0,3213855,1072085,0,0,0,0,0.0861947496395777,0,0.024675265070667373,0.0152434855473853,0,0.016938310181297028,0.010449052823927026,0,0.0077369548893703455,0.004794432723458275
UKE1,30410,0,15330,8950,57885,0,27920,19355,1025510,0,561300,143240,27475,0,12585,10405,40,0,20,20,1083435,0,589240,162620,0,0,0,0,0.07804739837464822,0,0.015212813198968013,0.010545988519556801,0,0.006857208241726807,0.005669388299973574,0,0.008352880599576635,0.0048766002195832275
UKE2,26265,0,11835,9180,60080,0,24265,23070,871795,0,429110,184470,33815,0,12430,13890,35,0,15,15,931905,0,453390,207560,0,0,0,0,0.11581091813128,0,0.015233652780698808,0.014483427556180569,0,0.007803597942060011,0.008720191103396103,0,0.007430054838638797,0.005763236452784466
UKE3,36060,0,17470,10630,114415,0,56505,37185,1479420,0,793535,205960,78360,0,39035,26560,90,0,55,30,1593925,0,850095,243175,0,0,0,0,0.0766449773834798,0,0.02102750265611539,0.013837849504781008,0,0.014526299728899466,0.009883912406803377,0,0.006501202927215926,0.003955797774259032
UKE4,74410,0,37125,21900,274380,0,152065,81470,2397635,0,1168910,377185,199970,0,114940,59570,235,0,155,75,2672255,0,1321130,458730,0,0,0,0,0.08472040816555727,0,0.034155676571696825,0.018299167923559925,0,0.025816943183183724,0.013380157520639067,0,0.0083387333885131,0.004919010402920859
UKF,180155,0,87895,55425,485700,0,248655,161125,4885495,0,2502085,782445,305550,0,160760,105700,480,0,305,155,5371675,0,2751045,943725,0,0,0,0,0.08630119081955497,0,0.027425854345336016,0.017771574194736746,0,0.01773131585753843,0.011658373265375789,0,0.009694538487797588,0.006113200929360957
UKF1,66540,0,32880,21045,176120,0,86640,61645,2318980,0,1203610,372495,109585,0,53765,40605,180,0,105,65,2495280,0,1290355,434205,0,0,0,0,0.08827230416319103,0,0.020531584135891408,0.014608373777204822,0,0.012741004398271024,0.009622402745127778,0,0.007791764616667931,0.0049871559111245925
UKF2,76340,0,36555,23165,253535,0,135205,80945,1787075,0,870980,291060,177195,0,98650,57780,250,0,175,65,2040865,0,1006365,372070,0,0,0,0,0.08512268592986869,0,0.039541719065305764,0.023672974000526422,0,0.02885093440177814,0.016898195537098235,0,0.010690784663527622,0.006774778463428187
UKF3,37275,0,18460,11215,56045,0,26810,18535,779440,0,427490,118890,18770,0,8350,7315,50,0,25,25,835535,0,454325,137450,0,0,0,0,0.08329655085440443,0,0.018783585906355312,0.01298596660851532,0,0.0058501656963098414,0.005125025397425927,0,0.01293342021004547,0.007857438117858068
UKG,198305,0,99570,57435,680100,0,368845,209885,6015610,0,2996295,931845,481785,0,269275,152450,580,0,385,155,6696285,0,3365525,1141885,0,0,0,0,0.08317300676250113,0,0.032921728054896175,0.01873355174342036,0,0.02403448148133272,0.013607118008835477,0,0.008887246573563453,0.005126433734584885
UKG1,47050,0,22905,16845,97450,0,45375,37375,1428145,0,704635,277055,50400,0,22470,20530,105,0,55,50,1525700,0,750065,314475,0,0,0,0,0.10696113101488665,0,0.017517681759219222,0.014429164865031811,0,0.00867487182654889,0.007925906479708445,0,0.008842809932670332,0.0065032583853233674
UKG2,38460,0,19380,11925,93320,0,45895,31810,1762615,0,926105,280565,54860,0,26515,19885,110,0,85,25,1856050,0,972085,312400,0,0,0,0,0.0893366894494091,0,0.014613752115483509,0.010128847473440035,0,0.008442829008433277,0.006331723734968723,0,0.0061709231070502316,0.0037971237384713113
UKG3,112800,0,57290,28660,489325,0,277575,140700,2824855,0,1365560,374225,376525,0,220295,112035,360,0,240,85,3314540,0,1643370,515010,0,0,0,0,0.06837757540764346,0,0.050717898306571266,0.025708396980039905,0,0.04025182169664457,0.02047079072962879,0,0.010467903788105802,0.005236692661321561
UKH,278745,0,132715,98760,698105,0,307000,277880,6256760,0,3114955,1037785,419360,0,174280,179120,730,0,345,365,6955595,0,3422300,1316035,0,0,0,0,0.0887456141776118,0,0.02625293635244952,0.02376275554924649,0,0.01490345846092802,0.015317348402119731,0,0.011349050319268202,0.008445407147126757
UKH1,122130,0,55090,44150,269965,0,112660,106925,2550430,0,1313490,427795,147835,0,57565,62780,260,0,105,155,2820655,0,1426250,534870,0,0,0,0,0.08946364059371259,0,0.023560288804889397,0.02236094337353807,0,0.012038416696728725,0.013129015898907833,0,0.011520826471341708,0.0092329731114492
UKH2,99225,0,49405,34870,279495,0,129265,111485,1803005,0,803220,335200,180265,0,79850,76620,295,0,150,135,2082790,0,932635,446820,0,0,0,0,0.09681579437619232,0,0.03733560161109338,0.032200205358084134,0,0.02306307034886324,0.022130149657231073,0,0.014269642962875244,0.010071499850530508
UKH3,57385,0,28215,19745,148650,0,65075,59470,1903325,0,998240,274785,91260,0,36860,39725,180,0,95,80,2052150,0,1063410,334335,0,0,0,0,0.07965025022500685,0,0.018862892928625363,0.01723820580046639,0,0.010684383147892907,0.011514843205372917,0,0.008178509780732457,0.005723362595093474
UKI,909780,0,366165,401895,3188650,0,1387440,1413765,6606665,0,2324790,1419895,2278865,0,1021275,1011880,3395,0,1285,1985,9798710,0,3713520,2835650,0,0,0,0,0.0868549928186407,0,0.08486972011049751,0.08648002065099572,0,0.0624714030198411,0.061896710766166624,0,0.022398317090656403,0.024583921584939453
UKI1,430370,0,154575,221535,1435580,0,601860,687610,2389690,0,694645,651120,1005220,0,447285,466075,1680,0,580,1040,3826950,0,1297085,1339765,0,0,0,0,0.10073331476840248,0,0.09311241065627031,0.10637860082304526,0,0.06919845911073981,0.07210541786565178,0,0.02391395154553049,0.03427318295739348
UKI2,479415,0,211590,180360,1753060,0,785580,726155,4216980,0,1630145,768780,1273650,0,573995,545795,1720,0,705,950,5971760,0,2416435,1495885,0,0,0,0,0.07777962137093185,0,0.0794793243276056,0.07346713098234738,0,0.05807267848904501,0.055219605668914054,0,0.021407151702535796,0.018247525313433318
UKJ,409190,0,178265,162425,1136290,0,470630,477465,9139400,0,4283215,1760245,727105,0,292360,315040,1145,0,475,640,10276835,0,4754315,2238350,0,0,0,0,0.1019279654882886,0,0.027252091838211878,0.027647876313732302,0,0.016929268363299457,0.01824256637424361,0,0.010322533947132227,0.009405309939488694
UKJ1,131805,0,53440,54025,404235,0,160415,174850,2323015,0,987060,489055,272435,0,106975,120825,460,0,195,255,2727710,0,1147665,664165,0,0,0,0,0.10773228124435516,0,0.03533728086986787,0.038517118474559096,0,0.023565162990082697,0.026616132912145284,0,0.011772117879785176,0.011900985562413813
UKJ2,129655,0,57015,55325,354515,0,142825,157925,2883400,0,1337760,601520,224855,0,85810,102605,355,0,140,205,3238265,0,1480725,759645,0,0,0,0,0.10979377162377126,0,0.026069449780830443,0.028825610758884283,0,0.015662660498463578,0.018728205109484388,0,0.010406789282366867,0.010098318285485344
UKJ3,75540,0,34715,28285,200980,0,88620,78200,2045095,0,1003300,379500,125440,0,53905,49915,150,0,55,85,2246220,0,1091970,457790,0,0,0,0,0.09997418321487468,0,0.02334574997760789,0.020600740783671148,0,0.014200549001838788,0.013149437036022319,0,0.009145200975769104,0.0074513037476488285
UKJ4,72190,0,33100,24790,176555,0,78775,66485,1887890,0,955095,290170,104370,0,45680,41695,185,0,85,85,2064635,0,1033950,356745,0,0,0,0,0.08397750721349335,0,0.022798111902481093,0.01924128809694009,0,0.013220155527836704,0.012066864814648673,0,0.00957940341443509,0.007174423282291416
UKK,190010,0,87370,69495,442460,0,194960,171275,5775840,0,2905825,1086885,252455,0,107595,101780,315,0,150,160,6218615,0,3100935,1258320,0,0,0,0,0.10275083736139695,0,0.018430931747128676,0.016191823117508535,0,0.010171707536583452,0.009621974934462232,0,0.008259696895499756,0.0065698481830463035
UKK1,97630,0,43615,35895,240250,0,103800,92950,2540135,0,1213515,502440,142620,0,60185,57060,160,0,65,95,2780545,0,1317375,595485,0,0,0,0,0.10705234259562088,0,0.02211613956178936,0.019804385089290184,0,0.012823312712199351,0.01215748481113392,0,0.00929282684959001,0.007647965602797968
UKK2,48090,0,22700,17435,102850,0,45865,39940,1386900,0,718765,253535,54760,0,23160,22495,90,0,45,40,1489840,0,764670,293515,0,0,0,0,0.09950255590113911,0,0.018000215853455126,0.015674885450495973,0,0.009089392764984645,0.008828406314694715,0,0.008908860784332964,0.006842554527526221
UKK3,11960,0,5855,4150,25720,0,12125,9595,599025,0,315985,106460,13755,0,6270,5445,20,0,15,5,624760,0,328125,116065,0,0,0,0,0.09959305860891529,0,0.01134290659057954,0.00897609804013284,0,0.005865569016324431,0.005093783619439637,0,0.00547733757425511,0.003882314420693204
UKK4,32325,0,15200,12005,73640,0,33175,28790,1249780,0,657565,224445,41315,0,17975,16785,45,0,25,20,1323465,0,690755,253260,0,0,0,0,0.09898433503272355,0,0.01463077954381075,0.01269691463651278,0,0.00792730255614162,0.007402490870922786,0,0.00670347698766913,0.0052944237655899945
UKL,73600,0,35610,24995,183975,0,81275,70220,3435640,0,1779040,576490,110375,0,45665,45225,135,0,65,70,3619750,0,1860375,646785,0,0,0,0,0.09409147514815788,0,0.013265251162494635,0.011460915861339566,0,0.007453186026887942,0.007381371686543461,0,0.0058120651356066925,0.004079544174796105
UKL1,37045,0,18740,11985,86315,0,38840,32485,2193765,0,1171900,343850,49270,0,20100,20500,70,0,35,35,2280150,0,1210775,376370,0,0,0,0,0.0889122758930984,0,0.01004319556692727,0.008399928115129567,0,0.005197431279486049,0.005300862747734528,0,0.004845764287441222,0.0030990653673950395
UKL2,36555,0,16875,13005,97660,0,42435,37735,1241875,0,607140,232650,61105,0,25560,24725,65,0,30,35,1339605,0,649600,270415,0,0,0,0,0.10295978969915295,0,0.01877970632230198,0.016699710570803942,0,0.011311636469848913,0.010942105309742345,0,0.007468069852453067,0.005755392499623831
UKM,174190,0,63590,80305,403495,0,138555,196025,5807995,0,2672780,1371460,229305,0,74970,115725,250,0,75,165,6211735,0,2811415,1567655,0,0,0,0,0.12949534997575726,0,0.013082574931745037,0.01850898019555643,0,0.007078782018930572,0.010926931427780985,0,0.006004265020458785,0.0075825208754197624
UKM2,81715,0,28425,40680,176975,0,58490,91775,2192695,0,975570,546865,95255,0,30065,51090,110,0,30,80,2369780,0,1034085,638720,0,0,0,0,0.13527606716989254,0,0.014468465103393002,0.022702058212752483,0,0.007437073060925126,0.012637953190841999,0,0.0070313920424678765,0.01006286818953714
UKM3,50830,0,20750,21220,143040,0,55000,63780,2595145,0,1234125,572805,92215,0,34250,42560,100,0,30,70,2738290,0,1289155,636650,0,0,0,0,0.1228116065388891,0,0.011792212637178274,0.013674678581804187,0,0.007343332414970107,0.00912502854251468,0,0.0044488802222081665,0.004549650039289509
UKM5,26555,0,8795,12165,56790,0,15320,28815,498480,0,223020,129070,30235,0,6525,16640,20,0,10,15,555290,0,238345,157895,0,0,0,0,0.13564469853814384,0,0.016100385694618143,0.030282807688669828,0,0.006857377066408836,0.017487625193110045,0,0.009243008628209304,0.012784673105419692
UKM6,15085,0,5620,6235,26685,0,9740,11660,521680,0,240075,122725,11600,0,4125,5430,10,0,5,5,548375,0,249820,134390,0,0,0,0,0.13159658368942243,0,0.010444088206436946,0.012502881774851623,0,0.004423189307140904,0.005822525560672753,0,0.006026260340880456,0.006685717655763281
UKN,92370,0,44085,29545,133665,0,59560,45030,2056460,0,1012430,314465,41290,0,15470,15485,60,0,25,35,2190190,0,1072010,359530,0,0,0,0,0.08682728972065835,0,0.01644517951365784,0.012433284645735601,0,0.004271439339763042,0.004275581006866884,0,0.012172359618193514,0.008157703638868717
UKN0,92370,0,44085,29545,133665,0,59560,45030,2056460,0,1012430,314465,41290,0,15470,15485,60,0,25,35,2190190,0,1072010,359530,0,0,0,0,0.08682728972065835,0,0.01644517951365784,0.012433284645735601,0,0.004271439339763042,0.004275581006866884,0,0.012172359618193514,0.008157703638868717
UKZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UKZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
