region,year_gdp,log_gdp
FRY5,2012,7.43955930913332
FRY5,2013,7.5256399750415355
FRY5,2014,7.639642287858013
FRY5,2015,7.699842407396986
FRY5,2016,7.791522819150732
FRY5,2017,7.822444729489319
FRY5,2018,7.886081401775745
FRY5,2019,7.921898411023797
FRZ,1999,6.773915267311084
FRZ,2000,6.827065695462861
FRZ,2001,6.873215592707393
FRZ,2002,6.820900253405352
FRZ,2003,6.727850798703788
FRZ,2004,6.672336696792315
FRZ,2005,7.758598276509632
FRZ,2006,7.737145173211509
FRZ,2007,7.016259846923648
FRZ,2008,6.994794988903719
FRZ,2009,6.967014262857059
FRZ,2010,6.963662910920433
FRZ,2011,6.968229301223731
FRZ,2012,6.960556435973265
FRZ,2013,6.927626531374542
FRZ,2014,6.9683140162752935
FRZ,2015,6.973205884044677
FRZ,2016,6.991875814847431
FRZ,2017,6.986021024177203
FRZ,2018,6.985641817639208
FRZ,2019,6.981265929917912
FRZZ,1999,6.773915267311084
FRZZ,2000,6.827065695462861
FRZZ,2001,6.873215592707393
FRZZ,2002,6.820900253405352
FRZZ,2003,6.727850798703788
FRZZ,2004,6.672336696792315
FRZZ,2005,7.758598276509632
FRZZ,2006,7.737145173211509
FRZZ,2007,7.016259846923648
FRZZ,2008,6.994794988903719
FRZZ,2009,6.967014262857059
FRZZ,2010,6.963662910920433
FRZZ,2011,6.968229301223731
FRZZ,2012,6.960556435973265
FRZZ,2013,6.927626531374542
FRZZ,2014,6.9683140162752935
FRZZ,2015,6.973205884044677
FRZZ,2016,6.991875814847431
FRZZ,2017,6.986021024177203
FRZZ,2018,6.985641817639208
FRZZ,2019,6.981265929917912
HR,1999,10.0712384712771
HR,2000,10.1638243785231
HR,2001,10.26638608967956
HR,2002,10.341510521082219
HR,2003,10.427448035119719
HR,2004,10.51328274328359
HR,2005,10.609948214095667
HR,2006,10.697901681528746
HR,2007,10.785882663751496
HR,2008,10.72355698966677
HR,2009,10.727181300558726
HR,2010,10.722797009103317
HR,2011,10.702874736890802
HR,2012,10.699404520714241
HR,2013,10.690093199536923
HR,2014,10.7185476733886
HR,2015,10.76312898800688
HR,2016,10.817551406757728
HR,2017,10.872157998430248
HR,2018,10.925423239611346
HR,2019,10.823562315923962
HR0,1999,10.0712384712771
HR0,2000,10.1638243785231
HR0,2001,10.26638608967956
HR0,2002,10.341510521082219
HR0,2003,10.427448035119719
HR0,2004,10.51328274328359
HR0,2005,10.609948214095667
HR0,2006,10.697901681528746
HR0,2007,10.785882663751496
HR0,2008,10.72355698966677
HR0,2009,10.727181300558726
HR0,2010,10.722797009103317
HR0,2011,10.702874736890802
HR0,2012,10.699404520714241
HR0,2013,10.690093199536923
HR0,2014,10.7185476733886
HR0,2015,10.76312898800688
HR0,2016,10.817551406757728
HR0,2017,10.872157998430248
HR0,2018,10.925423239611346
HR0,2019,10.823562315923962
HR03,1999,8.906508592184707
HR03,2000,8.98767795489833
HR03,2001,9.083154518054256
HR03,2002,9.193176918993704
HR03,2003,9.300944038959026
HR03,2004,9.37637501410742
HR03,2005,9.463912250298304
HR03,2006,9.572413519361454
HR03,2007,9.649481361854047
HR03,2008,9.579507956911728
HR03,2009,9.574557005745612
HR03,2010,9.57100335311277
HR03,2011,9.555661909211018
HR03,2012,9.552990628130722
HR03,2013,9.556807492913489
HR03,2014,9.581950823860781
HR03,2015,9.632252811462948
HR03,2016,9.69474481002973
HR03,2017,9.744304816457065
HR03,2018,9.786346248426003
HR03,2019,9.642797236235316
HR04,1999,9.697261957145585
HR04,2000,9.794982654039563
HR04,2001,9.900688639230134
HR04,2002,9.960008707814408
HR04,2003,10.035642373119966
HR04,2004,10.12642908344559
HR04,2005,10.227377390307412
HR04,2006,10.305608742643786
HR04,2007,10.398789708330268
HR04,2008,10.340058808817739
HR04,2009,10.34766619392155
HR04,2010,10.342898266905111
HR04,2011,10.320851916191867
HR04,2012,10.31700978136366
HR04,2013,10.30152413735982
HR04,2014,10.331547138729697
HR04,2015,10.373413991302755
HR04,2016,10.423967423722953
HR04,2017,10.480998828203772
HR04,2018,10.539592312528645
HR04,2019,10.456773923333696
HU,1999,10.84424589608009
HU,2000,11.002314151571463
HU,2001,11.18102800806871
HU,2002,11.231130429859302
HU,2003,11.337375409722746
HU,2004,11.419833054097362
HU,2005,11.431228414626158
HU,2006,11.537075393749008
HU,2007,11.593387500098332
HU,2008,11.457814577047108
HU,2009,11.511061228360479
HU,2010,11.534623451799924
HU,2011,11.515733319255252
HU,2012,11.535431200281751
HU,2013,11.574000244274107
HU,2014,11.633580727386887
HU,2015,11.663751452700014
HU,2016,11.752304583296487
HU,2017,11.820949504542432
HU,2018,11.892136668973151
HU,2019,11.824973267323763
HU1,1999,9.99509953880841
HU1,2000,10.163133896031166
HU1,2001,10.373339607795108
HU1,2002,10.41060902439422
HU1,2003,10.531924197164805
HU1,2004,10.640236221242562
HU1,2005,10.666021093822646
HU1,2006,10.790627910750429
HU1,2007,10.85458330117178
HU1,2008,10.750649189359608
HU1,2009,10.790876832066946
HU1,2010,10.807056302077356
HU1,2011,10.787249720789468
HU1,2012,10.793090923631942
HU1,2013,10.826659752702255
HU1,2014,10.861257982596056
HU1,2015,10.893404140364664
HU1,2016,10.987522100384881
HU1,2017,11.056018735685166
HU1,2018,11.151366183480459
HU1,2019,11.082632275096158
HU11,1999,9.770371502216475
HU11,2000,9.919995050970956
HU11,2001,10.131988328264013
HU11,2002,10.15859594130517
HU11,2003,10.279870854621961
HU11,2004,10.386354036917439
HU11,2005,10.419871897942308
HU11,2006,10.524364264006783
HU11,2007,10.605173920239281
HU11,2008,10.511351044610972
HU11,2009,10.539564521248568
HU11,2010,10.561151845560738
HU11,2011,10.549585577491316
HU11,2012,10.545025862603833
HU11,2013,10.579273902187131
HU11,2014,10.605212340016498
HU11,2015,10.641817206893291
HU11,2016,10.742042663364575
HU11,2017,10.807240817805617
HU11,2018,10.903088570805942
HU11,2019,10.828357378518216
HU12,1999,8.391974580257232
HU12,2000,8.629903828628
HU12,2001,8.833589534836115
HU12,2002,8.908973082659593
HU12,2003,9.030428709053973
HU12,2004,9.145094400654731
HU12,2005,9.143652342299504
HU12,2006,9.337180049936125
HU12,2007,9.343809512663094
HU12,2008,9.203339925931438
HU12,2009,9.286792024136513
HU12,2010,9.283811069685102
HU12,2011,9.233873287988104
HU12,2012,9.277557801631962
HU12,2013,9.308709504773251
HU12,2014,9.373564902479009
HU12,2015,9.390279927389393
HU12,2016,9.462750644045341
HU12,2017,9.543012540332272
HU12,2018,9.636586713356783
HU12,2019,9.588847353153245
HU2,1999,9.609321839975715
HU2,2000,9.728569720407963
HU2,2001,9.87891869478781
HU2,2002,9.956667590902324
HU2,2003,10.049466650027252
HU2,2004,10.103246195841493
HU2,2005,10.109384024358452
HU2,2006,10.211454121460605
HU2,2007,10.260473997953238
HU2,2008,10.080889946731153
HU2,2009,10.164820516164905
HU2,2010,10.19243232744351
HU2,2011,10.166538504256874
HU2,2012,10.200117968871238
HU2,2013,10.243119079055605
HU2,2014,10.325818627229081
HU2,2015,10.364679661612586
HU2,2016,10.434055213527463
HU2,2017,10.497936420045129
HU2,2018,10.544129388683091
HU2,2019,10.468342165262602
HU21,1999,8.595664203083965
HU21,2000,8.727753909882471
HU21,2001,8.853881119060183
HU21,2002,8.940398671113334
HU21,2003,9.073875538159902
HU21,2004,9.148388369579811
HU21,2005,9.130556630767936
HU21,2006,9.248803105627877
HU21,2007,9.29152212300116
HU21,2008,9.075214566092969
HU21,2009,9.15633920407989
HU21,2010,9.198164546546018
HU21,2011,9.160639493232095
HU21,2012,9.207021871840356
HU21,2013,9.246814046239955
HU21,2014,9.342343597547995
HU21,2015,9.386891981259334
HU21,2016,9.456724555437896
HU21,2017,9.523703348984714
HU21,2018,9.592201757771052
HU21,2019,9.507785133915215
HU22,1999,8.659666238033592
HU22,2000,8.749068113131317
HU22,2001,8.906015235546981
HU22,2002,9.009613674945973
HU22,2003,9.071495459001007
HU22,2004,9.110300123011967
HU22,2005,9.151168756534528
HU22,2006,9.233214747208546
HU22,2007,9.282180918318932
HU22,2008,9.1072705639764
HU22,2009,9.224885082978062
HU22,2010,9.250396313152486
HU22,2011,9.223053220195794
HU22,2012,9.249843737487215
HU22,2013,9.32543446232399
HU22,2014,9.409881975708648
HU22,2015,9.446870718966428
HU22,2016,9.503163705466834
HU22,2017,9.550182637949854
HU22,2018,9.572705893820034
HU22,2019,9.494098756823629
HU23,1999,8.223975827465779
HU23,2000,8.369588373942213
HU23,2001,8.54420311696177
HU23,2002,8.571071342182233
HU23,2003,8.650926563641507
HU23,2004,8.695317619240841
HU23,2005,8.685060791240042
HU23,2006,8.793250962708022
HU23,2007,8.852208653170301
HU23,2008,8.72022219479208
HU23,2009,8.756584824815189
HU23,2010,8.766034118669706
HU23,2011,8.760104859627228
HU23,2012,8.785164782326289
HU23,2013,8.779149680446933
HU23,2014,8.837930857822347
HU23,2015,8.870643341291355
HU23,2016,8.962131544891303
HU23,2017,9.049373179088649
HU23,2018,9.097914958596235
HU23,2019,9.040569326989484
HU3,1999,9.576136986692457
HU3,2000,9.758051869894407
HU3,2001,9.915728821541816
HU3,2002,9.958938815578565
HU3,2003,10.054600050330249
HU3,2004,10.122869236893264
HU3,2005,10.11490583071868
HU3,2006,10.191210624147432
HU3,2007,10.240943233988338
HU3,2008,10.089779550021476
HU3,2009,10.137172942896353
HU3,2010,10.170656410284288
HU3,2011,10.160591080485915
HU3,2012,10.19191122493468
HU3,2013,10.235090094273543
HU3,2014,10.315455471465166
HU3,2015,10.333318715855565
HU3,2016,10.431653657355303
HU3,2017,10.505308332495447
HU3,2018,10.558420273499825
HU3,2019,10.50249793960469
HU31,1999,8.32580021341485
HU31,2000,8.505488963384229
HU31,2001,8.666648866939274
HU31,2002,8.713118463327158
HU31,2003,8.81676579053136
HU31,2004,8.910557377807573
HU31,2005,8.8960719950308
HU31,2006,8.979649662375074
HU31,2007,8.999667487649594
HU31,2008,8.819672739203979
HU31,2009,8.873185102140885
HU31,2010,8.89013235299411
HU31,2011,8.868914285276368
HU31,2012,8.92410924639171
HU31,2013,8.974421816673232
HU31,2014,9.089555961697798
HU31,2015,9.109911011496765
HU31,2016,9.228740054821547
HU31,2017,9.290423386529694
HU31,2018,9.320784543928859
HU31,2019,9.264529270054062
HU32,1999,8.558266034471368
HU32,2000,8.76347497716907
HU32,2001,8.912682035001625
HU32,2002,8.970725662853692
HU32,2003,9.052833566654806
HU32,2004,9.109711975493811
HU32,2005,9.104410805550787
HU32,2006,9.169661075607396
HU32,2007,9.225362965641839
HU32,2008,9.101704498184436
HU32,2009,9.150469341138725
HU32,2010,9.196268830588904
HU32,2011,9.185994399299254
HU32,2012,9.19096079518152
HU32,2013,9.231882661652477
HU32,2014,9.28811034509785
HU32,2015,9.3059614125492
HU32,2016,9.405430890808333
HU32,2017,9.475466204417724
HU32,2018,9.542234286915928
HU32,2019,9.490402486146172
HU33,1999,8.532662915819929
HU33,2000,8.691951216683966
HU33,2001,8.855773205113813
HU33,2002,8.880287884597557
HU33,2003,8.983868788902603
HU33,2004,9.042353579749246
HU33,2005,9.037232637255617
HU33,2006,9.118940835628319
HU33,2007,9.187665222936964
HU33,2008,9.031076136807917
HU33,2009,9.072008905981656
HU33,2010,9.105531926121998
HU33,2011,9.104595337956201
HU33,2012,9.145001530667843
HU33,2013,9.184793819883236
HU33,2014,9.261483005014883
HU33,2015,9.277255753641441
HU33,2016,9.356730732551874
HU33,2017,9.444548089044638
HU33,2018,9.502745771933078
HU33,2019,9.442829715010953
HUZ,1999,-Inf
HUZ,2000,-Inf
HUZ,2001,-Inf
HUZ,2002,-Inf
HUZ,2003,-Inf
HUZ,2004,-Inf
HUZ,2005,-Inf
HUZ,2006,-Inf
HUZ,2007,-Inf
HUZ,2008,-Inf
HUZ,2009,-Inf
HUZ,2010,-Inf
HUZ,2011,-Inf
HUZ,2012,-Inf
HUZ,2013,-Inf
HUZ,2014,-Inf
HUZ,2015,-Inf
HUZ,2016,-Inf
HUZ,2017,-Inf
HUZ,2018,-Inf
HUZ,2019,-Inf
HUZZ,1999,-Inf
HUZZ,2000,-Inf
HUZZ,2001,-Inf
HUZZ,2002,-Inf
HUZZ,2003,-Inf
HUZZ,2004,-Inf
HUZZ,2005,-Inf
HUZZ,2006,-Inf
HUZZ,2007,-Inf
HUZZ,2008,-Inf
HUZZ,2009,-Inf
HUZZ,2010,-Inf
HUZZ,2011,-Inf
HUZZ,2012,-Inf
HUZZ,2013,-Inf
HUZZ,2014,-Inf
HUZZ,2015,-Inf
HUZZ,2016,-Inf
HUZZ,2017,-Inf
HUZZ,2018,-Inf
HUZZ,2019,-Inf
IE,1999,11.594462040882155
IE,2000,11.712506958376217
IE,2001,11.820392223380773
IE,2002,11.888456519772307
IE,2003,11.959278421430238
IE,2004,12.04535661923703
IE,2005,12.127658244778418
IE,2006,12.191311229946553
IE,2007,12.140376014041616
IE,2008,12.040724482228118
IE,2009,12.0279208033807
IE,2010,12.053407187215205
IE,2011,12.07546702579777
IE,2012,12.097435712719319
IE,2013,12.18041508752969
IE,2014,12.479148755851327
IE,2015,12.506392400016686
IE,2016,12.60123560157001
IE,2017,12.694783940074842
IE,2018,12.78416317671274
IE,2019,12.828981089549789
IE0,1999,11.594462040882155
IE0,2000,11.712506958376217
IE0,2001,11.820392223380773
IE0,2002,11.888456519772307
IE0,2003,11.959278421430238
IE0,2004,12.04535661923703
IE0,2005,12.127658244778418
IE0,2006,12.191311229946553
IE0,2007,12.140376014041616
IE0,2008,12.040724482228118
IE0,2009,12.0279208033807
IE0,2010,12.053407187215205
IE0,2011,12.07546702579777
IE0,2012,12.097435712719319
IE0,2013,12.18041508752969
IE0,2014,12.479148755851327
IE0,2015,12.506392400016686
IE0,2016,12.60123560157001
IE0,2017,12.694783940074842
IE0,2018,12.78416317671274
IE0,2019,12.828981089549789
IE04,1999,9.477473248518775
IE04,2000,9.577859900269553
IE04,2001,9.699862274367797
IE04,2002,9.765402378598722
IE04,2003,9.872302308354675
IE04,2004,9.931752800049784
IE04,2005,10.045633173430117
IE04,2006,10.070369276192142
IE04,2007,10.018645367536418
IE04,2008,9.902819829658817
IE04,2009,9.926734242234863
IE04,2010,10.014727003340388
IE04,2011,10.006782586554626
IE04,2012,9.921758124481677
IE04,2013,9.97931230018712
IE04,2014,10.029176586596927
IE04,2015,10.002943671499628
IE04,2016,10.109873475834716
IE04,2017,10.141680885621632
IE04,2018,10.15402212125004
IE04,2019,10.18240936571856
IE05,1999,10.471641075778566
IE05,2000,10.641945517905981
IE05,2001,10.782036748734399
IE05,2002,10.840045705633813
IE05,2003,10.847708187900759
IE05,2004,10.906697723840452
IE05,2005,10.989235448594355
IE05,2006,11.06969041882546
IE05,2007,10.99733450500377
IE05,2008,10.900820799801778
IE05,2009,10.875718634489457
IE05,2010,10.948903860663883
IE05,2011,10.972995728908884
IE05,2012,10.9583351531497
IE05,2013,11.011019608205553
IE05,2014,11.632482659209458
IE05,2015,11.561334127805852
IE05,2016,11.672597616237239
IE05,2017,11.801060484825845
IE05,2018,11.906337492328753
IE05,2019,11.984597202149994
IE06,1999,11.004315052477674
IE06,2000,11.094277544164246
IE06,2001,11.177929817654258
IE06,2002,11.253276760031152
IE06,2003,11.355782529474546
IE06,2004,11.463661478564768
IE06,2005,11.538868514949998
IE06,2006,11.601316398267647
IE06,2007,11.562926705014943
IE06,2008,11.464913622829608
IE06,2009,11.451219834073962
IE06,2010,11.434299053875035
IE06,2011,11.462237145443215
IE06,2012,11.528914063390578
IE06,2013,11.633555289120794
IE06,2014,11.755257808163377
IE06,2015,11.870647880119396
IE06,2016,11.951361282766175
IE06,2017,12.027364133820884
IE06,2018,12.115212763444795
IE06,2019,12.13440095707193
IT,1999,14.03184127453284
IT,2000,14.081051923941738
IT,2001,14.115806909805382
IT,2002,14.148185020734413
IT,2003,14.18867214720673
IT,2004,14.216723505102836
IT,2005,14.255497407612843
IT,2006,14.2947463146723
IT,2007,14.308803010070426
IT,2008,14.271197122913966
IT,2009,14.292539079771936
IT,2010,14.315531500824001
IT,2011,14.30062364969884
IT,2012,14.293452160470741
IT,2013,14.302497648310421
IT,2014,14.319526045301714
IT,2015,14.34365737988496
IT,2016,14.36743559056761
IT,2017,14.387275784523219
IT,2018,14.400479311837367
IT,2019,14.318451499155945
ITC,1999,12.898132134768325
ITC,2000,12.94760686139498
ITC,2001,12.984922937256425
ITC,2002,13.01982217264091
ITC,2003,13.05531944835181
ITC,2004,13.082857870101043
ITC,2005,13.115610266392336
ITC,2006,13.155980960764824
ITC,2007,13.183850986739893
ITC,2008,13.131637380589591
ITC,2009,13.171042449689
ITC,2010,13.194494718738428
ITC,2011,13.172945325845333
ITC,2012,13.167510857907308
ITC,2013,13.182218912961496
ITC,2014,13.201231580232385
ITC,2015,13.228140892105968
ITC,2016,13.255824922589575
ITC,2017,13.279059249765075
ITC,2018,13.287996588489174
ITC,2019,13.203621524593444
ITC1,1999,11.509852147163402
ITC1,2000,11.552393070719948
ITC1,2001,11.584919468551776
ITC1,2002,11.622379510689624
ITC1,2003,11.661176662737894
ITC1,2004,11.688195635740444
ITC1,2005,11.72731045179554
ITC1,2006,11.759850306429552
ITC1,2007,11.762880046856763
ITC1,2008,11.693696570435469
ITC1,2009,11.732467338021156
ITC1,2010,11.75711714213498
ITC1,2011,11.722901990209998
ITC1,2012,11.73235781830035
ITC1,2013,11.730273213017853
ITC1,2014,11.750905055967692
ITC1,2015,11.775835349790627
ITC1,2016,11.8089499673842
ITC1,2017,11.829212559717316
ITC1,2018,11.832538015307433
ITC1,2019,11.74561364108766
ITC2,1999,8.14351740579748
ITC2,2000,8.195830232595569
ITC2,2001,8.23138935397623
ITC2,2002,8.304188072074952
ITC2,2003,8.332849591670644
ITC2,2004,8.365421014041381
ITC2,2005,8.401578054169068
ITC2,2006,8.42909395018955
ITC2,2007,8.461739676351264
ITC2,2008,8.418143829575842
ITC2,2009,8.463328171924026
ITC2,2010,8.484422035085693
ITC2,2011,8.492754996458956
ITC2,2012,8.451145265032833
ITC2,2013,8.443253820433155
ITC2,2014,8.445357712116651
ITC2,2015,8.436126292771473
ITC2,2016,8.471390061614423
ITC2,2017,8.481344227522303
ITC2,2018,8.488945968678134
ITC2,2019,8.415950851088782
ITC3,1999,10.50697448731272
ITC3,2000,10.566693690309918
ITC3,2001,10.577947458562685
ITC3,2002,10.618603884332481
ITC3,2003,10.656118704618237
ITC3,2004,10.68491938246361
ITC3,2005,10.715154830389114
ITC3,2006,10.770212759726562
ITC3,2007,10.79256164915297
ITC3,2008,10.743005657523076
ITC3,2009,10.73846041406229
ITC3,2010,10.761132977457155
ITC3,2011,10.743054247186508
ITC3,2012,10.731083673394952
ITC3,2013,10.748787203546351
ITC3,2014,10.761714967151057
ITC3,2015,10.780372370108328
ITC3,2016,10.802219629523737
ITC3,2017,10.805544462494383
ITC3,2018,10.820631919959762
ITC3,2019,10.738420712681751
ITC4,1999,12.467903921830857
ITC4,2000,12.518541667585865
ITC4,2001,12.561337300478714
ITC4,2002,12.593965834461747
ITC4,2003,12.628023939905983
ITC4,2004,12.655515212440573
ITC4,2005,12.686142935496159
ITC4,2006,12.727618125770707
ITC4,2007,12.765471724271569
ITC4,2008,12.718929445061299
ITC4,2009,12.764425522042858
ITC4,2010,12.787585169106558
ITC4,2011,12.76965185443998
ITC4,2012,12.760295144364422
ITC4,2013,12.780849521149882
ITC4,2014,12.800309546195118
ITC4,2015,12.829434310186423
ITC4,2016,12.855875329819089
ITC4,2017,12.882837210879883
ITC4,2018,12.892968628001308
ITC4,2019,12.809061940393534
ITF,1999,12.23749219124248
ITF,2000,12.28645707942404
ITF,2001,12.317148751040351
ITF,2002,12.339498163800204
ITF,2003,12.370334859623986
ITF,2004,12.397022744157367
ITF,2005,12.43736149366276
ITF,2006,12.469145735644476
ITF,2007,12.473446877587126
ITF,2008,12.444233431607808
ITF,2009,12.44832548579786
ITF,2010,12.46273762294816
ITF,2011,12.459827959092022
ITF,2012,12.440932768954925
ITF,2013,12.440968665248008
ITF,2014,12.462948220817722
ITF,2015,12.47709135204457
ITF,2016,12.49660232220584
ITF,2017,12.510784718333289
ITF,2018,12.521823527239919
ITF,2019,12.445102104976927
ITF1,1999,10.090250896637585
ITF1,2000,10.138163944250726
ITF1,2001,10.158482421899333
ITF1,2002,10.175239537222014
ITF1,2003,10.17933853787094
ITF1,2004,10.22869876400527
ITF1,2005,10.274589278203267
ITF1,2006,10.31589782042478
ITF1,2007,10.342256544863467
ITF1,2008,10.305593023377835
ITF1,2009,10.335623153337968
ITF1,2010,10.38112788529189
ITF1,2011,10.380134379300952
ITF1,2012,10.363926523422498
ITF1,2013,10.362709517967186
ITF1,2014,10.369224592822068
ITF1,2015,10.372066104341188
ITF1,2016,10.39847399616206
ITF1,2017,10.403323914947508
ITF1,2018,10.408322467787274
ITF1,2019,10.33822015832486
ITF2,1999,8.59824585045562
ITF2,2000,8.647896839737681
ITF2,2001,8.67145300814499
ITF2,2002,8.69098177909182
ITF2,2003,8.731000495289459
ITF2,2004,8.755231660623037
ITF2,2005,8.817115545039867
ITF2,2006,8.855870138732891
ITF2,2007,8.839489711373073
ITF2,2008,8.813423622317975
ITF2,2009,8.80813594207419
ITF2,2010,8.809864297915258
ITF2,2011,8.77805941129811
ITF2,2012,8.71249678243336
ITF2,2013,8.701105149517979
ITF2,2014,8.720687351692993
ITF2,2015,8.728963512035273
ITF2,2016,8.752338038223948
ITF2,2017,8.770698329450404
ITF2,2018,8.78990983842423
ITF2,2019,8.714124175594192
ITF3,1999,11.326916678693001
ITF3,2000,11.38143895158288
ITF3,2001,11.422761560346745
ITF3,2002,11.444521884103162
ITF3,2003,11.476986736209394
ITF3,2004,11.503080966516615
ITF3,2005,11.540035932679485
ITF3,2006,11.574535389451821
ITF3,2007,11.578798126995933
ITF3,2008,11.55135730935604
ITF3,2009,11.541612819650457
ITF3,2010,11.542431935745418
ITF3,2011,11.538910802607017
ITF3,2012,11.521238813133685
ITF3,2013,11.52517967450908
ITF3,2014,11.549872055804851
ITF3,2015,11.566452582516007
ITF3,2016,11.587263624914423
ITF3,2017,11.600196691529367
ITF3,2018,11.617975782521595
ITF3,2019,11.540870441423325
ITF4,1999,10.963725889447316
ITF4,2000,11.006373529309252
ITF4,2001,11.03104470097636
ITF4,2002,11.056543833592624
ITF4,2003,11.087796687910727
ITF4,2004,11.10807042073525
ITF4,2005,11.150354171679686
ITF4,2006,11.174885520136405
ITF4,2007,11.165843362250284
ITF4,2008,11.139540686118524
ITF4,2009,11.158845722010971
ITF4,2010,11.18085142209942
ITF4,2011,11.187544986733776
ITF4,2012,11.162417750232619
ITF4,2013,11.167918329499178
ITF4,2014,11.189056749249872
ITF4,2015,11.206920957197417
ITF4,2016,11.222354022305732
ITF4,2017,11.243384509551644
ITF4,2018,11.253110927185224
ITF4,2019,11.179447660558543
ITF5,1999,9.192483889710667
ITF5,2000,9.223714537781627
ITF5,2001,9.251817192051378
ITF5,2002,9.25238114348594
ITF5,2003,9.284738873350774
ITF5,2004,9.297069292412049
ITF5,2005,9.352589653140429
ITF5,2006,9.392591926320023
ITF5,2007,9.392285191146764
ITF5,2008,9.335735252782781
ITF5,2009,9.32307423755586
ITF5,2010,9.35548692173252
ITF5,2011,9.350163182064081
ITF5,2012,9.376515609027432
ITF5,2013,9.340505103752573
ITF5,2014,9.422852408484106
ITF5,2015,9.419187007709493
ITF5,2016,9.42935380608605
ITF5,2017,9.477844481702254
ITF5,2018,9.46277472845888
ITF5,2019,9.362585809409829
ITF6,1999,10.175949509428088
ITF6,2000,10.228532604005812
ITF6,2001,10.250236092335447
ITF6,2002,10.281168566010521
ITF6,2003,10.32708592146709
ITF6,2004,10.355066866676879
ITF6,2005,10.387271729860009
ITF6,2006,10.41299280499545
ITF6,2007,10.431443707314976
ITF6,2008,10.406245419294285
ITF6,2009,10.405426708346084
ITF6,2010,10.412620544608984
ITF6,2011,10.395411051431898
ITF6,2012,10.376519404583489
ITF6,2013,10.368617449419318
ITF6,2014,10.377190891906366
ITF6,2015,10.39410842816619
ITF6,2016,10.414601334780476
ITF6,2017,10.412592897470612
ITF6,2018,10.418947819731057
ITF6,2019,10.338600132093765
ITG,1999,11.454126600444162
ITG,2000,11.50926457207164
ITG,2001,11.536938236765108
ITG,2002,11.574908504895332
ITG,2003,11.60891232486584
ITG,2004,11.646935068233814
ITG,2005,11.6862675769486
ITG,2006,11.710254264331125
ITG,2007,11.727554873619114
ITG,2008,11.700239870060479
ITG,2009,11.70384478814928
ITG,2010,11.708503843841715
ITG,2011,11.705762539403858
ITG,2012,11.686992631157695
ITG,2013,11.672690355581954
ITG,2014,11.694326514894367
ITG,2015,11.696784838717333
ITG,2016,11.716415137924587
ITG,2017,11.722765799586366
ITG,2018,11.735087895142456
ITG,2019,11.658901451423754
ITG1,1999,11.14590750165771
ITG1,2000,11.20018756730769
ITG1,2001,11.230384288770876
ITG1,2002,11.265763261403348
ITG1,2003,11.295135059967269
ITG1,2004,11.339294197986298
ITG1,2005,11.377672133516763
ITG1,2006,11.398996007235604
ITG1,2007,11.411981515244257
ITG1,2008,11.384474061608906
ITG1,2009,11.388000700268536
ITG1,2010,11.388259118592366
ITG1,2011,11.384202379600504
ITG1,2012,11.36859251644613
ITG1,2013,11.348199985182882
ITG1,2014,11.363896198289817
ITG1,2015,11.370181019350696
ITG1,2016,11.39011943517437
ITG1,2017,11.39247906069433
ITG1,2018,11.40167027648213
ITG1,2019,11.330622228008465
ITG2,1999,10.127027825146037
ITG2,2000,10.184538437180063
ITG2,2001,10.205208245799186
ITG2,2002,10.250370763544376
ITG2,2003,10.297051117413769
ITG2,2004,10.318232799972582
ITG2,2005,10.360214371199746
ITG2,2006,10.391526316610559
ITG2,2007,10.420550086280976
ITG2,2008,10.393753568568528
ITG2,2009,10.397569276326399
ITG2,2010,10.413981221211124
ITG2,2011,10.41471619507914
ITG2,2012,10.387562958292865
ITG2,2013,10.389329158757448
ITG2,2014,10.42630034228861
ITG2,2015,10.418916464892982
ITG2,2016,10.43774509210912
ITG2,2017,10.454369597846153
ITG2,2018,10.474647308871814
ITG2,2019,10.385357683033112
ITH,1999,12.519703492489993
ITH,2000,12.561349637789627
ITH,2001,12.588385462476921
ITH,2002,12.62440303979902
ITH,2003,12.669444929678486
ITH,2004,12.698386356269829
ITH,2005,12.743206600300514
ITH,2006,12.788945647025532
ITH,2007,12.796544036660858
ITH,2008,12.75447551731553
ITH,2009,12.778509547736242
ITH,2010,12.813977138592122
ITH,2011,12.800697515412667
ITH,2012,12.806847431765126
ITH,2013,12.822255570948826
ITH,2014,12.841714037216567
ITH,2015,12.86938944147342
ITH,2016,12.896568238737498
ITH,2017,12.920386596049877
ITH,2018,12.936113530973934
ITH,2019,12.852953663945987
ITH1,1999,9.574347866934698
ITH1,2000,9.606482152623462
ITH1,2001,9.621765682735493
ITH1,2002,9.66088718912477
ITH1,2003,9.72286095848091
ITH1,2004,9.7414602668676
ITH1,2005,9.797342284596317
ITH1,2006,9.843048882179648
ITH1,2007,9.874212694978477
ITH1,2008,9.868969604030395
ITH1,2009,9.904079377373256
ITH1,2010,9.939282693572638
ITH1,2011,9.980437019531202
ITH1,2012,9.993068625028359
ITH1,2013,10.005323213185264
ITH1,2014,10.02659417052683
ITH1,2015,10.04748919033989
ITH1,2016,10.08390312743337
ITH1,2017,10.126233824945523
ITH1,2018,10.155640240490314
ITH1,2019,10.074164489813475
ITH2,1999,9.538184060946657
ITH2,2000,9.587960721363887
ITH2,2001,9.615201964672218
ITH2,2002,9.64880173321204
ITH2,2003,9.681326018884699
ITH2,2004,9.70552125245357
ITH2,2005,9.743364573983566
